Name,Age,Manipulation Capacity,Analitical Capacity,Computer Skills,Teamwork,Self Learning,Best Career
Person_492,38,6.959927923197961,9.525681451412925,6.231952573194516,6.537292926850558,6.076894425532023,Biomedical Engineer
Person_493,43,6.809281974887223,7.606840695133155,4.8226264359292035,6.81008715420494,6.425617461720542,Chemical Engineer
Person_494,40,7.8688723926548665,8.871363043072828,3.9917884035496662,5.654465498382697,6.121064824791317,Materials Engineer
Person_495,33,7.517536460393322,8.280679470152275,4.69950320887376,7.524196444829955,6.106627679009547,Industrial Engineer
Person_496,46,5.599412792805108,9.600883921276086,7.773488327084287,5.988332602448026,7.73727764101797,Software Engineer
Person_497,57,6.446347397643544,7.054033552530782,5.101367251772668,7.834888427018513,6.913552721046809,Industrial Engineer
Person_498,35,8.540768095540422,8.097327313869313,4.094155768717767,6.602388094599062,6.576316457587694,Mechanical Engineer
Person_499,49,9.296050403796688,7.244451377297861,2.645233285312379,6.9044776730464505,6.122665125745165,Civil Engineer
Person_500,59,7.89799780552656,9.873501108439028,4.268597795037839,4.009692556722825,7.646176834365107,Aerospace Engineer
Person_501,51,6.479760361641103,7.4183899715249995,4.988686675571776,8.014734021501141,5.434948303508073,Industrial Engineer
Person_502,22,8.461379623423078,8.839442014301056,4.167052825540296,4.859275539965472,6.732298985500578,Materials Engineer
Person_503,51,5.153965145172004,7.506772431612267,5.531180862217884,7.624019309609155,6.712996064763791,Environmental Engineer
Person_504,44,5.897314422034816,9.435926886293215,7.159171298891052,4.06801549127304,7.187060354851917,Software Engineer
Person_505,34,6.50462226683029,9.909563183907878,6.992087809904428,5.854029725462953,7.5977961257143685,Biomedical Engineer
Person_506,53,7.659989985036015,8.809543714686738,3.513186407389856,6.937987591836596,5.286741113627986,Chemical Engineer
Person_507,39,8.024324148262142,7.7776803611359195,3.1931053557175684,7.54264472828278,5.224840533669498,Civil Engineer
Person_508,23,7.5363084372232745,7.741680394844952,3.526033500627973,4.926229763621338,6.798544859556803,Materials Engineer
Person_509,33,7.832671988268963,8.608628996636284,5.219319417683192,6.734845345746001,7.138394417893133,Biomedical Engineer
Person_510,42,7.550188597616305,7.721194339733417,4.432219800815492,5.338931601636588,5.6384267049202,Materials Engineer
Person_511,29,7.615731128815904,7.915759602319569,4.106207963163946,4.338094557699082,5.115994837003018,Materials Engineer
Person_512,58,8.041795392819179,6.934041435521476,3.5752268467260664,6.428140698459867,5.513276399224491,Civil Engineer
Person_513,23,7.680118739869953,8.13513564684393,6.38799861095814,5.591076057707424,7.779781756356057,Biomedical Engineer
Person_514,44,8.468308180249963,7.766265694689465,2.2225857285606176,6.854165853223743,5.357098265716666,Civil Engineer
Person_515,50,6.245563238182649,7.72651438622837,5.873303984439329,7.132822748290045,5.4401812157759215,Environmental Engineer
Person_516,53,8.712655057098942,8.692877990708041,4.049520367929329,4.16591966098981,7.082569044830466,Electrical Engineer
Person_517,40,5.7829307075735645,6.907428713279257,5.78431156317061,7.840704196419885,5.085744028544381,Environmental Engineer
Person_518,27,5.5997612701836585,9.319504120704831,8.23533478564349,5.492331271487007,6.074415411530525,Software Engineer
Person_519,31,6.906296054767681,7.766911862988941,3.110462470756289,5.37848489591296,5.992460144202483,Chemical Engineer
Person_520,41,5.99917232080569,6.614172712602276,5.804095430833618,6.5311029475608,5.721164914054846,Environmental Engineer
Person_521,57,7.98778151968578,9.333399463522456,4.782953746818827,4.654398954218875,7.252733314850775,Aerospace Engineer
Person_522,56,6.503897504938813,8.41623946327454,5.962642632635071,6.841007395652194,6.922880365785516,Biomedical Engineer
Person_523,48,9.967004479235559,8.949345222163176,4.3939256183566435,5.444531987856488,6.13723893406984,Mechanical Engineer
Person_524,35,5.530621255090737,8.747689887131223,7.2403258778298145,4.034242699471246,7.893123233212022,Software Engineer
Person_525,25,8.715738296025272,8.775384337629498,3.1023101010450995,4.308748481674947,7.401056409679563,Aerospace Engineer
Person_526,34,8.448303529646537,8.922875818339069,5.492562477381784,4.452427626097311,6.743429123776795,Electrical Engineer
Person_527,54,9.497749192100281,7.1627999620513725,3.177068877757176,7.007506379175018,6.029067371798986,Civil Engineer
Person_528,55,6.038981870389971,9.88958520356068,7.344385111534395,4.8225753319646865,6.206283953982207,Software Engineer
Person_529,25,9.439779888184049,7.101749686060737,3.3325910758205737,6.070900877471395,6.626793152178939,Civil Engineer
Person_530,24,5.790654522122536,6.680809896515637,6.191507932590737,6.860359159237459,6.010001583285585,Environmental Engineer
Person_531,36,6.490402100017013,9.852365687446103,7.414763135268288,5.711758537579745,7.963870570378534,Software Engineer
Person_532,38,7.6939320339567425,8.615559801742574,4.073410237080177,7.901152722670155,5.546181166169442,Industrial Engineer
Person_533,34,9.110987132628503,6.867813088377532,3.6841555251826015,6.635643592327486,6.190636836128783,Civil Engineer
Person_534,49,8.23599006157093,7.403734435539871,3.3487814751498064,5.240774210809253,5.659441915889866,Materials Engineer
Person_535,41,8.46054219333168,8.267331641703276,4.11411786141318,3.4059751049877085,7.24497981623928,Electrical Engineer
Person_536,33,6.761225515953683,7.335974606512243,4.319429403075218,8.12003576843668,6.891099113920605,Industrial Engineer
Person_537,48,6.105191542073246,8.964596717011544,8.750548165665526,4.798891992856051,6.805178307619025,Software Engineer
Person_538,51,8.16571777123716,8.78013745125866,4.8922655451695585,4.0792650945965505,5.872291362491973,Materials Engineer
Person_539,31,8.661825927861948,6.903803721154089,2.695611261402135,6.94799545321467,5.974071082721024,Civil Engineer
Person_540,49,7.743952179993638,7.3912888133301715,4.011273164666501,4.212928108550191,6.1075715098324155,Materials Engineer
Person_541,40,8.866686228756373,8.687243541411851,4.163571163188685,4.474759799322191,5.305203375557818,Materials Engineer
Person_542,57,7.338392463396889,8.804749333162587,3.8456116952408106,5.760141280718695,7.9082653851841895,Aerospace Engineer
Person_543,32,7.624009105182955,8.15793481442202,3.3504709930917436,5.714543422159974,6.509422017634421,Aerospace Engineer
Person_544,46,7.15159594738917,7.344977012459131,5.145573943340546,4.787853486051334,7.469607888075093,Electrical Engineer
Person_545,57,6.52406790387775,7.143754965248125,5.369946280689774,8.395900383201512,6.509456319321539,Industrial Engineer
Person_546,38,9.747895140480587,6.6292395734835665,3.157463718957318,6.250179179893024,6.4054694914408215,Civil Engineer
Person_547,48,7.764549245174075,9.237662802455311,5.555450807864169,5.219849119385083,7.7802044312298735,Biomedical Engineer
Person_548,38,7.95115715024925,8.641916508671605,5.690893025330474,5.373946847295551,6.280028318809087,Biomedical Engineer
Person_549,26,9.03744004977262,8.67634182933999,3.3805066726411717,6.494961003261705,6.646682177028222,Mechanical Engineer
Person_550,50,7.651264800238058,8.53299500373755,4.50249848134601,3.5038817931532686,7.435545834147032,Electrical Engineer
Person_551,57,8.974247435317103,7.013718958598753,3.5431742912546484,4.341167201421013,5.235717031414605,Materials Engineer
Person_552,40,7.446548282953577,8.594500966527683,4.0000812438524305,5.1949382553378936,6.296897842372807,Materials Engineer
Person_553,58,6.818163729751218,7.017784975242013,4.050680374453908,6.370424979064655,5.9734762464738145,Chemical Engineer
Person_554,33,5.210117577623143,6.176525933318079,6.434447658681677,6.498736033956961,6.47469089775782,Environmental Engineer
Person_555,54,7.6269624713704705,7.311114264191826,5.595968213071335,7.830745956689273,5.731857012518908,Industrial Engineer
Person_556,51,8.89490628505367,8.272799006392333,4.6803733087030635,4.1813319789818735,5.45303741890424,Materials Engineer
Person_557,35,7.922111076854781,7.59343887343196,3.9539338211739166,4.090536243378092,5.076625369779704,Materials Engineer
Person_558,58,5.723869956247033,7.779015456515408,5.836496291660584,6.540176194839465,6.495688326885892,Environmental Engineer
Person_559,48,7.912712388506334,9.548285397393059,4.733842709720792,4.3357649638591536,6.621762323856574,Aerospace Engineer
Person_560,24,6.069292195362882,8.136509079415669,3.9196399485522786,6.835112827632065,6.651781610004028,Chemical Engineer
Person_561,23,6.6498088369163675,7.3507350969508485,5.323122112896197,7.376550386928951,6.781862132739919,Industrial Engineer
Person_562,50,7.8631987648183,8.260310205689265,3.6546304711558966,5.289484972850271,5.791133606730078,Materials Engineer
Person_563,22,8.65526122354991,6.740602211778516,3.301092580322604,7.363093617237689,5.17980383466589,Civil Engineer
Person_564,56,7.152225461554138,8.631830252219475,3.313349097507838,4.810829767534393,5.7122971960585875,Materials Engineer
Person_565,34,8.206421354378998,7.752005090688646,5.367364432551466,3.9800998333610713,7.491133911056759,Electrical Engineer
Person_566,42,7.919336749785194,8.238308835228409,5.511294702303376,5.783449276135203,6.009720157163379,Biomedical Engineer
Person_567,32,6.758810627909051,7.072987320470933,3.501156532918973,6.697255189143098,6.8105984012108145,Chemical Engineer
Person_568,45,9.838526577656017,7.719737802586602,3.6072476755905134,6.606974836805961,6.790971997904561,Civil Engineer
Person_569,27,9.352769491796732,6.042364702141906,3.7442595234446463,6.517301983606511,5.232301571709241,Civil Engineer
Person_570,28,6.439012876130645,7.6788187833333135,4.342319353600809,7.972021975382681,5.454116252932939,Industrial Engineer
Person_571,27,7.038489604311644,9.296342447133792,3.7785930896656423,4.951358341488021,7.573165627682085,Aerospace Engineer
Person_572,36,8.136339423094546,8.116601235377386,4.386113701082674,3.947688054015451,6.110659601135953,Electrical Engineer
Person_573,48,9.977703915180301,7.844507790196808,3.124805108775641,6.540972460545026,5.331862595257651,Civil Engineer
Person_574,23,7.121526265647394,7.07785568815036,5.1710139996798,8.50113910865975,6.080133875353499,Industrial Engineer
Person_575,45,7.356344584604777,9.630151469127792,6.477873728583707,6.642843013615828,6.328382585834249,Biomedical Engineer
Person_576,47,7.944273863237904,8.729646413890666,5.712469717671025,5.92476358422785,7.699669385538159,Biomedical Engineer
Person_577,36,9.324672527947,6.198949852989005,3.771224953578025,7.165451324742151,6.347475484154286,Civil Engineer
Person_578,41,5.139198967860875,9.896227512529187,8.926547213530709,4.141365296762973,6.4340442788074546,Software Engineer
Person_579,50,7.612035037924015,8.68276261365736,6.400982173110485,6.6746294447909795,6.259773438835126,Biomedical Engineer
Person_580,56,7.422034489508403,8.12009124485815,4.7388687522596245,5.2268385722196955,5.534281201289596,Chemical Engineer
Person_581,23,6.8590777003803645,7.215222952021325,4.65832801603632,6.520211595855618,6.985652034599898,Chemical Engineer
Person_582,41,7.410872770296255,8.72234082205781,3.50425079220397,4.912676275675744,7.1600101958280264,Aerospace Engineer
Person_583,57,7.948168771567805,7.458631596972921,4.029975237757902,5.91731034807879,6.782224105073118,Materials Engineer
Person_584,37,5.675520837989351,8.770251376559589,8.82097232123812,4.669281979197886,7.610185386262716,Software Engineer
Person_585,28,9.897243018317,7.829075395728699,3.9156782471227713,5.971626732247106,7.788877932200013,Mechanical Engineer
Person_586,30,6.610471503078974,9.927586690669798,8.675833083616189,4.453061369534762,6.374710184324909,Software Engineer
Person_587,22,7.337184893133093,8.893155161918546,3.553824725946881,4.101941880065865,5.765508200074958,Materials Engineer
Person_588,50,5.550777453725168,7.0739832499919455,5.296389840503906,7.632032346139575,5.0714318841044985,Environmental Engineer
Person_589,47,7.136378868945093,7.613042318850247,5.911896044820015,3.7248004122735283,6.50729354043545,Electrical Engineer
Person_590,51,9.194079789242105,7.5071463177715065,3.7345698080546286,6.531714365105578,6.7713151798101805,Civil Engineer
Person_591,49,7.915376102541632,9.835165812123359,6.526081978401235,6.391478701718059,7.720684236518954,Biomedical Engineer
Person_592,35,7.157132620917425,7.870293114961136,3.5610853611268407,6.873707380673056,5.924066932359311,Chemical Engineer
Person_593,46,5.598147822564515,6.707374431792649,5.621509174977672,7.223910610790595,5.764877806403009,Environmental Engineer
Person_594,48,8.833133707675655,7.4290906503406315,3.080738429568087,5.2660594844555355,5.743914063983677,Materials Engineer
Person_595,23,6.702089349766397,6.92538285788949,5.884948165647727,7.312265555149482,6.005132044633787,Environmental Engineer
Person_596,51,6.278062515404219,8.398618610104098,8.853927540248186,5.658119860130357,6.554761213441527,Software Engineer
Person_597,35,7.598191741987738,8.000520208109108,3.0589571943715073,4.399381283377973,6.210241725849377,Materials Engineer
Person_598,57,8.616905570122666,7.483386801352601,5.043155133766621,3.8180713618425073,7.532977697127224,Electrical Engineer
Person_599,27,6.681175252070863,8.87076982768423,4.339240815156143,7.257215403292552,6.140460389933915,Industrial Engineer
Person_600,22,6.321695707014119,6.574890943414739,6.9802820766229505,7.038196223231177,6.001018633128156,Environmental Engineer
Person_601,22,6.782366186695991,6.955773642369566,6.720483818620902,7.877066101645344,5.68472617015665,Environmental Engineer
Person_602,48,8.552224405990257,8.89950320052474,4.19765291064833,6.1967962456386845,6.08791175204297,Mechanical Engineer
Person_603,39,7.794866504824281,8.337944203782856,5.787750917019647,5.180838550711792,7.748606343805068,Biomedical Engineer
Person_604,53,6.357170586389525,8.22826933397328,4.517880374257689,7.067593541336221,6.4395839020059915,Industrial Engineer
Person_605,30,7.919597164288052,9.511711910646323,6.929620756426467,6.791886129738588,6.150970209886621,Biomedical Engineer
Person_606,22,7.320371041820609,8.421818851728823,3.875087130945219,5.474201114542043,7.468885350093371,Aerospace Engineer
Person_607,47,7.003034776635117,7.485067715954387,3.0027357714691214,4.700705272539996,5.788069935230863,Materials Engineer
Person_608,28,7.568479581721538,8.537993744099325,3.655891432299839,4.3874326063378675,6.477053633849053,Aerospace Engineer
Person_609,56,6.490027122095275,9.712964790582827,5.7367580905557025,6.895440631648946,6.93816109220175,Biomedical Engineer
Person_610,49,8.82656616515966,8.732928984256267,5.8294067412180715,4.319801195345976,6.938151190426698,Electrical Engineer
Person_611,32,6.40529429756212,8.211993541571962,5.669837187860189,5.293731476901643,6.93708126525704,Biomedical Engineer
Person_612,42,8.334454094403258,7.466549799863394,4.836368441983053,5.47866295853813,7.42899795423258,Mechanical Engineer
Person_613,32,6.895447145904042,9.709624698088412,8.304644948167512,5.425041253743579,6.616622687310927,Software Engineer
Person_614,54,9.916177211075688,6.384760763007716,3.9188331238920417,6.818324202702288,6.39512446712321,Civil Engineer
Person_615,27,6.100541665058288,8.745446298714214,5.46959963450485,5.25927001511935,6.116772110253554,Biomedical Engineer
Person_616,39,7.538783607370673,7.519033825347554,4.395670684431037,8.573300696792545,6.205710461800027,Industrial Engineer
Person_617,23,6.766314552740561,8.924943323405143,8.154813741535408,5.725356164968714,6.294388750847423,Software Engineer
Person_618,46,6.351129492510491,6.915280761724191,5.072980812247547,6.5852776280880265,6.963948744895251,Environmental Engineer
Person_619,50,8.39957474115143,8.680794926723372,4.1135863251353175,4.297935683607886,6.931525722995016,Aerospace Engineer
Person_620,56,6.799055428234757,8.793784372551542,5.23425366374069,7.726534130299441,5.383610704594745,Industrial Engineer
Person_621,50,7.923814131659965,7.235033869897022,5.186781327750979,8.403322077039357,5.913514904679349,Industrial Engineer
Person_622,43,9.336041440804204,6.052010274315002,3.287452744003694,7.423103191444177,6.903172082260719,Civil Engineer
Person_623,22,8.506973455081827,8.919130640154728,3.0312474424381777,5.083869662903091,6.103580020593615,Materials Engineer
Person_624,39,8.314478052886763,8.061296756617919,4.241170357019211,5.609830874400398,7.945056824751019,Mechanical Engineer
Person_625,36,6.810550681631028,9.306656706378787,8.075961583289066,4.365430235113543,7.062902771124178,Software Engineer
Person_626,59,5.226380608786441,7.160255925268317,5.734515252599665,6.128989416945161,6.5348788975317,Environmental Engineer
Person_627,44,5.309563175348744,9.304137927248862,7.545412716493994,5.9044810903670015,6.114911972553743,Software Engineer
Person_628,58,6.230932900892034,8.498444816100825,4.610126441114416,8.058319341935848,5.065002727145947,Industrial Engineer
Person_629,38,8.734063071232264,9.132515059097571,4.0243800779326815,5.458022446103489,7.397116464867038,Aerospace Engineer
Person_630,42,5.998205756346155,9.904028007332046,7.4681802317525,4.990946774354082,7.587746021914808,Software Engineer
Person_631,51,9.229375373794314,7.37911652188835,3.2804832596076796,5.20634521583929,6.6617366004459875,Mechanical Engineer
Person_632,58,9.599340239710557,7.93917009696222,2.7443132824439536,6.057300782439011,5.920216821752769,Civil Engineer
Person_633,32,9.68548118132716,7.990145358101522,4.571120335893667,5.841035399410679,7.626817296789689,Mechanical Engineer
Person_634,49,7.9706065096627,8.7364823219374,5.755832315064117,8.235076648513902,5.363666709893687,Industrial Engineer
Person_635,36,7.6790074057143025,9.581423005248325,4.989897971529373,5.037145209375513,7.986298310427299,Aerospace Engineer
Person_636,58,8.891061107724738,8.165520011902421,4.837451014767086,3.638416596253668,7.357155695212001,Electrical Engineer
Person_637,54,7.518196066469707,7.91755728119766,3.747254062924788,6.995464544635767,5.3198221243814166,Chemical Engineer
Person_638,46,7.027322825384336,9.404347497357659,5.796490202202191,5.632883238085096,6.739911033932866,Biomedical Engineer
Person_639,27,6.121478908672103,9.176342157498434,5.5672107531268455,5.645738786586039,7.820190896607318,Biomedical Engineer
Person_640,48,5.908075094806887,6.448189129461632,5.880541412766911,7.647960499020069,6.5975585281328035,Environmental Engineer
Person_641,58,8.899963396299848,7.617072701930674,3.4672656966699416,6.340942990367932,7.643021155267604,Mechanical Engineer
Person_642,44,7.120089275390777,8.763257566150138,6.9830036583844,5.5902102576071,7.1823334250754725,Biomedical Engineer
Person_643,44,7.994394519811625,8.770950973417584,5.468683818068918,8.002734178060948,5.547636239744636,Industrial Engineer
Person_644,49,7.049073203076243,8.59556152635565,4.414291189565993,8.43329194036938,6.684373177416788,Industrial Engineer
Person_645,22,7.696465581453902,9.323419432126046,3.507428214842763,5.668657237402277,7.618539858637078,Aerospace Engineer
Person_646,42,5.242251449602643,7.292037208959398,5.206157092653033,7.190056148584061,6.1205557732649885,Environmental Engineer
Person_647,23,8.644528378092591,8.01042007410773,3.5931305191493452,6.3765874589501745,6.256213020246672,Mechanical Engineer
Person_648,22,6.845981837314903,8.122943626068736,5.877471724974771,7.404945848806476,5.065903928952268,Industrial Engineer
Person_649,29,6.219292923975319,8.862103217099795,5.390349343721347,5.15349933476078,6.331413893373397,Biomedical Engineer
Person_650,58,7.923795757683572,9.539522341231699,3.7156543989295994,4.840454085971594,6.34453829910661,Aerospace Engineer
Person_651,45,8.384102382388114,8.787361266271704,4.280174919324682,3.970565654057723,6.785406167837205,Electrical Engineer
Person_652,24,7.997841607850537,7.431469019861172,4.893970898469842,8.35013721059552,6.334698121046664,Industrial Engineer
Person_653,23,6.816648645165156,7.847453168785297,6.114546823251247,7.274723833334799,5.751535944515293,Environmental Engineer
Person_654,48,7.7960411154641776,7.543208302489088,4.0187438187099715,4.017082328691654,5.3227056087018525,Materials Engineer
Person_655,39,7.858434311811226,7.450599345796833,4.214049985973577,3.963924662562081,7.242969303172945,Electrical Engineer
Person_656,23,6.424037644611715,8.247838675467845,7.3167031238098525,4.96296382601047,6.9117312253690795,Software Engineer
Person_657,26,6.308186368794492,7.622971187121449,6.8350175815095255,7.916035566547667,5.925124358438355,Environmental Engineer
Person_658,38,8.137618290992558,8.656347745215795,3.1353639359109087,4.575191714040068,6.986162611255065,Aerospace Engineer
Person_659,56,6.952258857147818,9.537055010867286,5.126389896424509,5.614846974567548,6.057788762550274,Biomedical Engineer
Person_660,53,6.5403957518947475,9.029413003697552,7.743011936602962,5.001160039203937,7.334251109893893,Software Engineer
Person_661,35,6.395201948136576,7.123859350614658,6.378232490188423,7.030469143603932,6.47683768103227,Environmental Engineer
Person_662,50,9.023438918797474,7.912760504330567,4.1378515346636835,5.3850179709245936,7.452120004048614,Mechanical Engineer
Person_663,59,8.031106345100211,8.567908970805593,4.237440296702624,3.15245058626762,6.574381397171157,Electrical Engineer
Person_664,27,6.107784792849988,7.544938559416044,6.64544009671507,7.248597249789182,5.981107008176843,Environmental Engineer
Person_665,56,8.826774703622952,7.670821620252864,3.3908340290602315,6.759097733477065,6.1767987584389,Mechanical Engineer
Person_666,45,9.001031764257474,8.99375712396705,4.786322540883424,5.372376398322022,7.4973798339307125,Mechanical Engineer
Person_667,53,5.58825555774976,9.611645754350542,7.163156596997911,5.2459495752874,7.310610459735252,Software Engineer
Person_668,23,7.839343601497518,8.615240015827291,4.49994074225127,4.308755633775181,6.5924188119006555,Electrical Engineer
Person_669,29,6.035607432551266,7.248731291069394,5.8829100550102815,7.182450795977157,5.092373958673905,Industrial Engineer
Person_670,54,7.074166295519469,8.681541307667928,4.8792194462129475,8.385180497737784,5.020714823896286,Industrial Engineer
Person_671,28,6.794661093746301,8.262984257202591,8.325383853397279,4.2035455064691165,7.777924225856299,Software Engineer
Person_672,27,6.343496675878731,8.602963263114116,4.1828152173868,7.748267041771936,5.034739287369477,Industrial Engineer
Person_673,40,9.204682646551017,6.006835921339117,2.88684437160493,6.966171749842008,6.669249806916072,Civil Engineer
Person_674,56,7.432797101128662,9.056476439984838,3.8172735101444575,5.053547866619311,7.713192611935023,Aerospace Engineer
Person_675,57,6.977004484712081,8.465200801825391,4.445153649467859,7.175249817863395,5.491293624311037,Industrial Engineer
Person_676,57,6.252260635338526,9.543818059205114,7.12473929708721,4.994260679422221,6.137872807827629,Software Engineer
Person_677,31,6.064520777584564,8.118509275926945,3.3656079487142776,5.3488443853011525,5.015269549533301,Chemical Engineer
Person_678,54,5.724000316622047,7.398164361535668,5.3238068020111236,7.830632904556133,5.663461056805319,Environmental Engineer
Person_679,51,8.903328956521156,8.29707345912201,4.596151231901911,4.194455952304598,7.225462292781181,Aerospace Engineer
Person_680,48,7.480986022471905,8.981239930185149,4.024606280634696,4.6109301972561445,7.758343387087331,Aerospace Engineer
Person_681,23,9.732078181708605,8.721296119112408,3.3990757469242716,5.500718075658659,6.760932028642925,Mechanical Engineer
Person_682,46,7.801178751650028,8.380896372328507,4.8469509689097725,3.0175529834403143,7.805908309028616,Electrical Engineer
Person_683,58,7.710621624742173,8.900026312801707,5.4597360906931485,7.617666105407351,5.273304110772252,Industrial Engineer
Person_684,48,7.893808144351785,7.41751555543412,3.699340233436433,6.372163814447971,5.686531289948071,Chemical Engineer
Person_685,34,8.645498329945132,8.324469179361712,3.5871552722214184,5.3988554593521965,6.100270270194723,Mechanical Engineer
Person_686,55,7.008046419450186,8.12593832429242,3.1210667396059346,5.975977322888958,6.858323660467182,Materials Engineer
Person_687,53,7.512636696402828,8.523177739736836,3.942834413236597,5.829375135653174,6.650544011614782,Materials Engineer
Person_688,24,6.070007482609409,7.795353556115454,5.085326911689511,7.9431606671766986,5.742065784282283,Industrial Engineer
Person_689,53,7.389943916884346,8.637015232213283,5.8781621061769425,5.6517305819279455,7.3136644527588,Biomedical Engineer
Person_690,52,6.884969552446541,8.423036403536125,8.927128156987964,4.809937513583248,6.387461838312726,Software Engineer
Person_691,22,6.480637042274569,8.442160908008256,8.739388233895989,4.7356789122390275,7.47011830073424,Software Engineer
Person_692,58,7.746695691306865,7.339998313673833,4.740856718015378,5.468358263096209,5.400389870698216,Chemical Engineer
Person_693,36,9.437089721745044,8.178921483685773,3.328004457283013,6.821416685741049,6.99235122362751,Mechanical Engineer
Person_694,31,7.339020634853499,8.258535384157762,5.625460756855981,6.959030060977538,7.442395495802398,Biomedical Engineer
Person_695,53,8.298808084376066,7.444936905825585,2.5061684342545556,6.404737055933495,5.804311727763802,Civil Engineer
Person_696,37,6.762559403144885,8.591279852623574,5.115034006470826,5.274750624912676,7.379672295128339,Biomedical Engineer
Person_697,34,7.055481867227144,7.466211096898898,3.706608298914336,6.131931172917639,5.800553125940585,Chemical Engineer
Person_698,45,6.40344035668827,7.2621460695849045,5.831039494851195,7.554993812088222,5.485683302949845,Environmental Engineer
Person_699,48,7.590472865350426,7.437082061015744,3.636170608731603,6.355571556093583,6.586838416231525,Chemical Engineer
Person_700,38,7.718940079378854,7.855830837752267,5.233024929150074,3.0548884787151733,7.928309177230783,Electrical Engineer
Person_701,31,8.650229470963442,7.62556868328213,3.9920928941756975,7.687916108597012,5.4680830810811525,Civil Engineer
Person_702,33,6.544127510893567,8.880563867584542,4.629966745677877,8.14167935516644,5.177981747241429,Industrial Engineer
Person_703,53,5.653259982248137,8.439391438897973,7.1623596927541655,5.5846257578998335,7.978915132669018,Software Engineer
Person_704,38,7.189885335228036,8.465769095398826,4.501036719422479,5.102275909965737,6.958634234536927,Aerospace Engineer
Person_705,41,6.904628485176478,7.149729602679778,4.661338351361583,6.6763779177996945,6.150723314525406,Chemical Engineer
Person_706,56,6.657577115775451,8.839179588044926,4.8453845383852485,5.174328881066114,6.1565867207240235,Chemical Engineer
Person_707,52,6.2755832664885425,7.702729411961354,5.887787988558883,8.61590823066857,5.648139898487316,Industrial Engineer
Person_708,35,6.627969425492151,8.611639556139139,6.64945659821662,5.895845572975402,6.491144675613377,Biomedical Engineer
Person_709,58,7.934094665132312,7.476923580541386,3.5791223920003303,4.721130638759966,6.699206947893275,Materials Engineer
Person_710,25,7.268342251774867,8.218045598014909,4.063706232477561,4.8663667407367,6.367219743813603,Aerospace Engineer
Person_711,44,7.0345951337053725,9.673824238885574,3.1685582907245307,5.829347668391028,6.447516711062871,Aerospace Engineer
Person_712,55,6.547652135139959,7.64212906309336,4.402386997196472,8.471139385862452,5.225328683568367,Industrial Engineer
Person_713,29,8.975737992829302,7.327779500046569,4.727649074741598,6.56232697125834,7.2793728276734875,Mechanical Engineer
Person_714,31,7.223028783377918,7.770613141246833,3.8347975346026377,4.728310573577106,6.745000273981392,Materials Engineer
Person_715,28,8.562472715336655,6.746740307156546,3.6956202484448255,6.368723703971158,5.026946865598994,Civil Engineer
Person_716,28,6.694963682683704,9.03575189093178,5.688944610754195,6.534245528356412,6.110006623171908,Biomedical Engineer
Person_717,36,7.822466799641969,8.056983983438307,6.780057954700492,5.53612604638991,7.133142271330453,Biomedical Engineer
Person_718,39,7.948543392023921,7.050758646859596,4.6335239602255776,4.267693533969221,7.344916066558693,Electrical Engineer
Person_719,23,7.004867105360412,9.438496369329169,4.514829616631043,4.6568514773180985,6.184451087124506,Aerospace Engineer
Person_720,33,5.685833887387351,9.764899249961411,7.515532398964478,4.424017727552372,7.470803660461197,Software Engineer
Person_721,25,9.00635165090943,6.765370332842395,3.327813986954844,7.984541059788837,5.411520379598304,Civil Engineer
Person_722,48,8.140593601976688,7.892095038708192,4.16674365994628,5.464850998616091,6.205023706097011,Materials Engineer
Person_723,54,7.343030470993382,9.53333529632648,3.5250394995308136,4.344028034096324,6.605608574767524,Aerospace Engineer
Person_724,27,6.955507478845403,7.4208165175878005,5.677046811489813,8.473796934131615,6.9592488785061954,Industrial Engineer
Person_725,56,6.642070346061892,7.8707100949404865,4.122691628052685,5.168921421249209,5.8873758862882895,Chemical Engineer
Person_726,31,7.254192450875111,9.060822763850041,6.113113400580746,6.235847395274664,6.889107107503099,Biomedical Engineer
Person_727,28,6.600012350133756,7.2794888643049145,5.756105884539233,8.392492342657091,6.780309737499696,Industrial Engineer
Person_728,59,7.574023338516051,9.8959256197229,5.455788215567325,5.617693073451473,6.691967546074019,Biomedical Engineer
Person_729,25,6.25640088333417,8.798640751117514,7.204326667506505,4.836499644318393,7.509634707939817,Software Engineer
Person_730,29,6.213850072578727,6.716083828737096,5.776071283995149,7.530397388808115,6.752223611044558,Environmental Engineer
Person_731,36,6.173643234966653,9.216185855148508,8.367266150686397,5.740711885928517,7.52698084859748,Software Engineer
Person_732,32,8.358836204247332,6.045998537786227,3.5894990088897263,6.451641240918776,6.263620915821307,Civil Engineer
Person_733,40,7.649921776788934,8.682160588838265,4.849781715369309,5.084983444501374,5.3092973014960325,Chemical Engineer
Person_734,48,7.677045365484842,9.892555424954905,3.546409418132827,4.536088993369124,6.209838249200296,Aerospace Engineer
Person_735,41,6.488607647347354,8.930762381958456,5.497374822598621,8.814865697730122,6.713798693814567,Industrial Engineer
Person_736,58,9.423321042054305,6.877437776936035,2.1556927821472236,6.811499333785077,5.338447935561488,Civil Engineer
Person_737,47,7.2735857138321,7.481431694689617,5.331304475318261,7.52677259531129,6.717508983783282,Industrial Engineer
